item_id,folder_id,keyvalue,cat_id,svt,evt,validfromt,validtot,profcat,active,dataclass,wdays,rvt,rvid,crt,crid,source,vrnr,priority,spare,transcode,offical,supress,areaissued,notprefix,notserial,notyear,partno,notamcode,trafficind,notpurpose,notscope,minflt,maxflt,subj,briefingcard,printcat,IsNew,qsign,qstat,lat,lng,radius,severity,last_modified_dt,EstimatedEvt,item_id_1,fulltext,txt_id,HEX(id),purpose,FIR_34,n_locations,new,NOTAM_conform,len_txt,diurnal_duration,code_23,scope,FIR,location,FIR_12,code,end_est,duration,id,code_45,perm,type,previous_id,text,text_clean,important
4630470,-1,XXXX                ,3,2018-06-20 17:39:00.000,2038-01-01 00:00:00.000,0,0,2,1,TXT ,127,2018-06-21 03:56:00.000,,2018-06-20 17:44:00.000,1,EUC  ,1,1,0,R,1,1,SAEZ,SA ,A4667,18,   ,QIMAS,I,NBO,A ,0.0,999.0,,0,-1,0,,,-37.93333333333333,-58.56666666666667,5.0,0,,2018-09-20 23:59:00.000,4630470,A4667/18 NOTAMR A2148/18 Q)SAEF/QIMAS/I/NBO/A/000/999/3756S05834W005 A)SAZM B)1806201739 C)1809202359EST E)ILS MM 75.0 MHZ RWY 13 U/S,11,0x00003F3F,NBO,EF,1.0,0.0,True,25,False,IM,A,SAEF,SAZM,SA,QIMAS,True,92.26388888888887,A4667/18,AS,False,NOTAMR,A2148/18,ILS MM 75.0 MHZ RWY 13 U/S,ils mm <num> mhz rwy <num> u s,False
4576841,-1,XXXX                ,3,2018-06-01 00:00:00.000,2018-09-30 23:59:00.000,0,0,2,1,TXT ,127,2018-06-05 10:37:00.000,,2018-06-05 09:45:00.000,1,EUC  ,1,1,0,N,1,0,FQHQ,FQ ,A0150,18,   ,QFAXX,IV,NBO,A ,0.0,999.0,,0,-1,0,,,-19.8,34.95,5.0,0,,,4576841,A0150/18 NOTAMN Q)FQBE/QFAXX/IV/NBO/A/000/999/1948S03457E005 A)FQBR B)1806010000 C)1809302359 E)BEIRA LIGHT CONTROL PANEL IN TWR U/S. PILOTS EXPECT DELAY IN SWITCING ON/OFF AND INTENSITY ADJUSTMENT.,11,0x00003F3F,NBO,BE,1.0,1.0,True,101,False,FA,A,FQBE,FQBR,FQ,QFAXX,False,121.99930555555555,A0150/18,XX,False,NOTAMN,,BEIRA LIGHT CONTROL PANEL IN TWR U/S. PILOTS EXPECT DELAY IN SWITCING ON/OFF AND INTENSITY ADJUSTMENT.,beira lgt ctl panel in twr u s  pilots expect dla in switcing on off and intst adjustment ,True
4655878,-1,XXXX                ,5,2018-06-30 09:00:00.000,2018-06-30 10:00:00.000,0,0,2,1,TXT ,127,2018-07-08 10:56:00.000,,2018-06-28 08:02:00.000,1,EUC  ,1,1,0,N,1,1,LIIC,LI ,M3189,18,   ,QSCXX,IV,NBO,E ,0.0,999.0,,0,-1,0,,,40.63333333333333,16.266666666666666,280.0,0,,,4655878,M3189/18 NOTAMN Q)LIBB/QSCXX/IV/NBO/E/000/999/4038N01616E280 A)LIBB B)1806300900 C)1806301000 E)BRINDISI SCCAM (ITALIAN AIR FORCE COORDINATION AND CONTROL SERVICE) ATS NOT AVBL BTN PARALLELS 4110N AN 4200N WI BRINDISI FIR/UIR DUE TO TECR RMK: OPERATIONAL COORDINATION ASSURED REF MILAIP ENR 2.1.1.3-2,11,0x00003F3F,NBO,BB,1.0,1.0,True,203,False,SC,E,LIBB,LIBB,LI,QSCXX,False,0.041666666666666664,M3189/18,XX,False,NOTAMN,,BRINDISI SCCAM (ITALIAN AIR FORCE COORDINATION AND CONTROL SERVICE) ATS NOT AVBL BTN PARALLELS 4110N AN 4200N WI BRINDISI FIR/UIR DUE TO TECR RMK: OPERATIONAL COORDINATION ASSURED REF MILAIP ENR 2.1.1.3-2,brindisi sccam  italian air force coordination and ctl svc  ats not avbl btn parallels <num>n an <num>n wi brindisi fir uir due to tecr rmk  operational coordination assured ref milaip enr <num> <num>,False
4565187,-1,XXXX                ,3,2018-06-01 08:00:00.000,2038-01-01 00:00:00.000,0,0,2,1,TXT ,127,2018-06-02 02:10:00.000,,2018-06-01 08:28:00.000,1,EUC  ,1,1,0,R,1,0,UUUU,UU ,A3092,18,   ,QSPXX,IV,BO ,AE,0.0,999.0,,0,-1,0,,,51.75,36.3,25.0,0,,2018-09-30 23:59:00.000,4565187,A3092/18 NOTAMR A7131/17 Q)UUWV/QSPXX/IV/BO/AE/000/999/5145N03618E025 A)UUOK B)1806010800 C)1809302359EST E)ATS PROVIDED IN RUSSIAN ONLY.,11,0x00003F3F,BO,WV,1.0,0.0,True,28,False,SP,AE,UUWV,UUOK,UU,QSPXX,True,121.6659722222222,A3092/18,XX,False,NOTAMR,A7131/17,ATS PROVIDED IN RUSSIAN ONLY.,ats provided in russian only ,True
4565345,-1,XXXX                ,3,2018-06-03 16:00:00.000,2019-01-03 15:59:00.000,0,0,2,1,TXT ,127,2018-06-02 02:10:00.000,,2018-06-01 09:01:00.000,1,EUC  ,1,1,0,N,1,0,ZBBB,ZP ,U1305,18,   ,QFAXX,IV,NBO,A ,0.0,999.0,,0,-1,0,,,25.1,102.95,5.0,0,,,4565345,"U1305/18 NOTAMN Q)ZPKM/QFAXX/IV/NBO/A/000/999/2506N10257E005 A)ZPPP B)1806031600 C)1901031559 E)OPERATION RULE FOR CHANGING DIRECTION OF RWY IN USE: WHEN DOWNWIND SPEED IS 3.5 M/S AND KEEP INCREASING, ATC CONTROLLER  WILL START CHANGING DIRECTION OF RWY IN USE. DURING CHANGING DIRECTION OF RWY IN USE, WHEN DOWNWIND SPEED IS  MORE THAN 3.5 M/S AND NOT EXCEEDING 5M/S, ATC CONTROLLER SHALL INFORM CREW THE DIRECTION AND SPEED OF GROUND  WIND. IF ACFT CAN NOT IMPLEMENT, CREW SHALL INFORM ATC CONTROLLER IMMEDIATELY, AND FOLLOW ATC  INSTRUCTION. WHEN DOWNWIND SPEED IS MORE THAN 5 M/S, ACFT SHALL FORBIDDEN TO  TAKE-OFF/LANDING ON DOWNWIND RWY.",11,0x00003F3F,NBO,KM,1.0,1.0,True,546,False,FA,A,ZPKM,ZPPP,ZP,QFAXX,False,213.99930555555562,U1305/18,XX,False,NOTAMN,,"OPERATION RULE FOR CHANGING DIRECTION OF RWY IN USE: WHEN DOWNWIND SPEED IS 3.5 M/S AND KEEP INCREASING, ATC CONTROLLER  WILL START CHANGING DIRECTION OF RWY IN USE. DURING CHANGING DIRECTION OF RWY IN USE, WHEN DOWNWIND SPEED IS  MORE THAN 3.5 M/S AND NOT EXCEEDING 5M/S, ATC CONTROLLER SHALL INFORM CREW THE DIRECTION AND SPEED OF GROUND  WIND. IF ACFT CAN NOT IMPLEMENT, CREW SHALL INFORM ATC CONTROLLER IMMEDIATELY, AND FOLLOW ATC  INSTRUCTION. WHEN DOWNWIND SPEED IS MORE THAN 5 M/S, ACFT SHALL FORBIDDEN TO  TAKE-OFF/LANDING ON DOWNWIND RWY.",ops rule for changing direction of rwy in use  when downwind spd is <num> m s and keep increasing  atc controller will start changing direction of rwy in use  during changing direction of rwy in use  when downwind spd is more than <num> m s and not exceeding <num>m s  atc controller shall inform crew the direction and spd of ground wnd  if acft can not implement  crew shall inform atc controller immediately  and follow atc instruction  when downwind spd is more than <num> m s  acft shall forbidden to take off ldg on downwind rwy ,True
4617160,-1,XXXX                ,5,2018-06-17 11:00:00.000,2018-06-17 22:00:00.000,0,0,2,1,TXT ,127,2018-06-17 06:19:00.000,,2018-06-17 06:19:00.000,1,EUC  ,1,1,0,N,1,1,YBBB,YX ,L4072,18,   ,QARCA,I,NBO,E ,0.0,999.0,,0,-1,1,,,-25.61666666666667,134.35,999.0,0,,,4617160,L4072/18 NOTAMN Q)YXXX/QARCA/I/NBO/E/000/999/2537S13421E999 A)YMMM YBBB B)1806171100 C)1806172200 E)AUSOTS GROUP A DOMESTIC FLEX TRACKS ACT TDM TRK VM17 180617113001  1806171100 1806172200  BUTPA ADKUL OCTOB DN AGUST 16S132E DERAK 26S137E GUGAB SAPED  BHI UVUPU NATYA  RTS/NATYA H119 ML YMML  RMK/AUSOTS GROUP A . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP,11,0x00003F3F,NBO,XX,2.0,1.0,True,340,False,AR,E,YXXX,YMMM,YX,QARCA,False,0.4583333333333333,L4072/18,CA,False,NOTAMN,,AUSOTS GROUP A DOMESTIC FLEX TRACKS ACT TDM TRK VM17 180617113001  1806171100 1806172200  BUTPA ADKUL OCTOB DN AGUST 16S132E DERAK 26S137E GUGAB SAPED  BHI UVUPU NATYA  RTS/NATYA H119 ML YMML  RMK/AUSOTS GROUP A . FURTHER INFORMATION ON FLEX TRACKS AVBL ON AIRSERVICES AUSTRALIA WEBSITE AT:WWW.AIRSERVICESAUSTRALIA.COM/AUSOTS/AUSOTSTODAY.ASP,ausots group a domestic flex tracks act tdm trk vm<num> <num> <num> <num> butpa adkul octob dn agust <coord> derak <coord> gugab saped bhi uvupu natya rts natya h<num> ml ymml rmk ausots group a   further info on flex tracks avbl on airservices australia website at www airservicesaustralia com ausots ausotstoday asp,False
4645729,-1,XXXX                ,3,2018-06-25 16:08:00.000,2018-06-25 22:00:00.000,0,0,2,1,TXT ,127,2018-07-08 04:25:00.000,,2018-06-25 16:10:00.000,1,EUC  ,1,1,0,N,1,0,KBTR,KZ ,A0557,18,   ,QMRLC,IV,NBO,A ,0.0,999.0,,0,-1,0,,,30.53333333333333,-91.15,5.0,0,,,4645729,A0557/18 NOTAMN Q)KZHU/QMRLC/IV/NBO/A/000/999/3032N09109W005 A)KBTR B)1806251608 C)1806252200 E)RWY 13/31 CLSD,11,0x00003F3F,NBO,HU,1.0,1.0,True,13,False,MR,A,KZHU,KBTR,KZ,QMRLC,False,0.24444444444444444,A0557/18,LC,False,NOTAMN,,RWY 13/31 CLSD,rwy <num> <num> clsd,True
4661188,2782,XXXX                ,5,2018-06-29 17:30:00.000,2018-06-29 18:30:00.000,0,0,2,0,TXT ,127,2018-06-29 12:33:00.000,,2018-06-29 11:27:00.000,1,EUC  ,1,1,0,N,1,1,EDDZ,ED ,D2264,18,   ,QROLP,IV,NBO,W ,0.0,33.0,,0,-1,1,,,53.78333333333333,8.016666666666667,1.0,0,,,4661188,"D2264/18 NOTAMN Q)EDWW/QROLP/IV/NBO/W/000/033/5347N00801E001 A)EDWW B)1806291730 C)1806291830 E)OVERFLIGHT PROHIBITED 0.6NM RADIUS CENTERED ON 534654N 0080047E,  MINSENER OOG, DUE TO DEMOLITION OF EXPLOSIVES. (25NM SSE HELGOLAND VOR/DME DHE). F)GND G)3300FT AMSL",11,0x00003F3F,NBO,WW,1.0,1.0,True,147,False,RO,W,EDWW,EDWW,ED,QROLP,False,0.041666666666666664,D2264/18,LP,False,NOTAMN,,"OVERFLIGHT PROHIBITED 0.6NM RADIUS CENTERED ON 534654N 0080047E,  MINSENER OOG, DUE TO DEMOLITION OF EXPLOSIVES. (25NM SSE HELGOLAND VOR/DME DHE).",overflight prohibited <num>nm radius centered on <num>n <num>e  minsener oog  due to demolition of explosives   <num>nm sse helgoland vor dme dhe  ,False
4588409,-1,XXXX                ,3,2018-06-08 07:14:00.000,2018-09-08 23:59:00.000,0,0,2,1,TXT ,127,2018-06-09 16:57:00.000,,2018-06-08 07:14:00.000,1,EUC  ,1,1,0,N,1,1,EGGN,EG ,U2612,18,   ,QMXLT,IV,M  ,A ,0.0,999.0,,0,-1,0,,,51.61666666666667,-1.1,5.0,0,,,4588409,U2612/18 NOTAMN Q)EGTT/QMXLT/IV/M/A/000/999/5137N00106W005 A)EGUB B)1806080714 C)1809082359 E)TWY ALPHA CENTRELINE AND EDGE LIGHTS U/S BETWEEN A8-Y,11,0x00003F3F,M,TT,1.0,1.0,True,52,False,MX,A,EGTT,EGUB,EG,QMXLT,False,92.69791666666669,U2612/18,LT,False,NOTAMN,,TWY ALPHA CENTRELINE AND EDGE LIGHTS U/S BETWEEN A8-Y,twy alpha centreline and edge lights u s between a<num> y,False
4597703,-1,XXXX                ,5,2018-06-12 07:00:00.000,2018-06-12 15:00:00.000,0,0,2,1,TXT ,127,2018-06-11 14:01:00.000,,2018-06-11 14:01:00.000,1,EUC  ,1,1,0,N,1,1,LRBB,LR ,M2879,18,   ,QWELW,IV,BO ,W ,1.0,105.0,,0,-1,1,,,45.75,20.883333333333333,32.0,0,,,4597703,M2879/18 NOTAMN Q)LRBB/QWELW/IV/BO/W/001/105/4545N02053E032 A)LRBB B)1806120700 C)1806121500 E)NAVIGATION WARNING.    MIL FLT WILL TAKE PLACE INTO AN AREA BOUNDED BY 5NM EITHER    SIDE OF A STRAIGHT LINE CONNECTING THE FLW POINTS OF COORD:    454835N0212016E-460949N0204229E-451546N0210616E-454853N0212016E    FLT WILL BE COOR BTN CIV AND MIL ATC F)164FT AGL G)FL105,11,0x00003F3F,BO,BB,1.0,1.0,True,252,False,WE,W,LRBB,LRBB,LR,QWELW,False,0.3333333333333333,M2879/18,LW,False,NOTAMN,,NAVIGATION WARNING.    MIL FLT WILL TAKE PLACE INTO AN AREA BOUNDED BY 5NM EITHER    SIDE OF A STRAIGHT LINE CONNECTING THE FLW POINTS OF COORD:    454835N0212016E-460949N0204229E-451546N0210616E-454853N0212016E    FLT WILL BE COOR BTN CIV AND MIL ATC,nav warning  mil flt will take place into an area bounded by <num>nm either side of a straight line connecting the flw points of coord  <coord> <coord> <coord> <coord> flt will be coor btn civ and mil atc,False
4658845,-1,XXXX                ,5,2018-06-29 22:00:00.000,2018-06-30 06:00:00.000,0,0,2,1,TXT ,127,2018-07-07 07:24:00.000,,2018-06-28 21:24:00.000,1,EUC  ,1,1,0,N,1,0,MUHA,MU ,A2417,18,   ,QRRCA,IV,BO ,W ,0.0,230.0,,0,-1,0,,,22.7,-82.58333333333333,17.0,0,,,4658845,A2417/18 NOTAMN Q)MUFH/QRRCA/IV/BO/W/000/230/2242N08235W017 A)MUFH B)1806292200 C)1806300600 E)MUR 43 ACT F)SFC G)FL230,11,0x00003F3F,BO,FH,1.0,1.0,True,11,False,RR,W,MUFH,MUFH,MU,QRRCA,False,0.3333333333333333,A2417/18,CA,False,NOTAMN,,MUR 43 ACT,mur <num> act,True
4564227,2782,XXXX                ,3,2018-06-01 03:17:00.000,2038-01-01 00:00:00.000,0,0,2,0,TXT ,127,2018-06-02 01:22:00.000,,2018-06-01 03:19:00.000,1,EUC  ,1,1,0,N,1,0,PASI,PA ,A2570,18,   ,QPICH,I,NBO,A ,0.0,999.0,,0,-1,0,,,57.05,-135.36666666666667,5.0,0,,2018-06-30 03:17:00.000,4564227,"A2570/18 NOTAMN Q)PAZA/QPICH/I/NBO/A/000/999/5703N13522W005 A)PASI B)1806010317 C)1806300317EST E)LDA/DME RWY 11, AMDT 15A... MISSED APPROACH: CLIMB TO 500 THEN CLIMBING RIGHT TURN TO 5500 ON HEADING 189 AND ON SIT NDB BRG-009 TO SIT NDB AND HOLD, CONTINUE CLIMB-IN-HOLD TO 5500 (ADF REQUIRED) , BKA VOR U/S",11,0x00003F3F,NBO,ZA,1.0,1.0,True,208,True,PI,A,PAZA,PASI,PA,QPICH,True,29.0,A2570/18,CH,False,NOTAMN,,"LDA/DME RWY 11, AMDT 15A... MISSED APPROACH: CLIMB TO 500 THEN CLIMBING RIGHT TURN TO 5500 ON HEADING 189 AND ON SIT NDB BRG-009 TO SIT NDB AND HOLD, CONTINUE CLIMB-IN-HOLD TO 5500 (ADF REQUIRED) , BKA VOR U/S",lda dme rwy <num>  amdt <num>a    missed apch  cmb to <num> then climbing rt to <num> on hdg <num> and on sit ndb brg <num> to sit ndb and hold  continue cmb in hold to <num>  adf rqrd    bka vor u s,True
4586099,2782,XXXX                ,5,2018-06-13 07:00:00.000,2018-06-13 17:00:00.000,0,0,2,0,TXT ,127,2018-06-13 07:46:00.000,,2018-06-07 13:42:00.000,1,EUC  ,1,1,0,N,1,1,UUUU,UU ,K6825,18,   ,QRTCA,IV,BO ,W ,0.0,286.0,,0,-1,0,,,54.38333333333333,40.016666666666666,10.0,0,,,4586099,K6825/18 NOTAMN Q)UUWV/QRTCA/IV/BO/W/000/286/5423N04001E010 A)UUWV B)1806130700 C)1806131700 E)AIRSPACE CLSD WI AREA: 543200N0400000E-543000N0400800E-541600N0401300E- 541300N0400200E-542900N0395000E-543200N0400000E F)GND G)1200M AGL,11,0x00003F3F,BO,WV,1.0,1.0,True,120,False,RT,W,UUWV,UUWV,UU,QRTCA,False,0.4166666666666667,K6825/18,CA,False,NOTAMN,,AIRSPACE CLSD WI AREA: 543200N0400000E-543000N0400800E-541600N0401300E- 541300N0400200E-542900N0395000E-543200N0400000E,airspace clsd wi area  <coord> <coord> <coord>  <coord> <coord> <coord>,False
4648233,2782,XXXX                ,3,2018-06-26 09:55:00.000,2018-06-27 09:55:00.000,0,0,2,0,TXT ,127,2018-06-26 20:44:00.000,,2018-06-26 10:07:00.000,1,EUC  ,1,1,0,N,1,1,KSPI,KZ ,A1068,18,   ,QMRXX,IV,NBO,A ,0.0,999.0,,0,-1,0,,,39.85,-89.68333333333334,5.0,0,,,4648233,A1068/18 NOTAMN Q)KZKC/QMRXX/IV/NBO/A/000/999/3951N08941W005 A)KSPI B)1806260955 C)1806270955 E)RWY 13 5/5/5 100 PCT WET OBS AT 1806260955.,11,0x00003F3F,NBO,KC,1.0,1.0,True,42,False,MR,A,KZKC,KSPI,KZ,QMRXX,False,1.0,A1068/18,XX,False,NOTAMN,,RWY 13 5/5/5 100 PCT WET OBS AT 1806260955.,rwy <num> <num> <num> <num> <num> pct wet obs at <num> ,False
4570438,-1,XXXX                ,5,2018-06-03 14:00:00.000,2018-06-03 22:00:00.000,0,0,2,1,TXT ,127,2018-07-08 04:11:00.000,,2018-06-03 08:28:00.000,1,EUC  ,1,1,0,N,1,0,ZBBB,ZJ ,A2027,18,   ,QPFCA,IV,NBO,E ,0.0,999.0,,0,-1,0,,,17.75,110.81666666666666,100.0,0,,,4570438,"A2027/18 NOTAMN Q)ZJSA/QPFCA/IV/NBO/E/000/999/1745N11049E100 A)ZJSA B)1806031400 C)1806032200 E)DUE TO FLIGHT TIME: 1. ACFT(TAKE-OFF FM VVDN) OVERFLYING SANYA FIR(ZJSA) VIA BUNTA,  SHALL KEEP 10 MIN SEPERATION REGARDLESS OF ALT. 2. ACFT(LANDING AT VVDN) OVERFLYING SANYA FIR(ZJSA) VIA IKELA  ALONG ATS RTE A1, SHALL USE FL320 OR BELOW, AND KEEP 5 MIN  SEPERATION REGARDLESS OF ALT.",11,0x00003F3F,NBO,SA,1.0,1.0,True,284,False,PF,E,ZJSA,ZJSA,ZJ,QPFCA,False,0.3333333333333333,A2027/18,CA,False,NOTAMN,,"DUE TO FLIGHT TIME: 1. ACFT(TAKE-OFF FM VVDN) OVERFLYING SANYA FIR(ZJSA) VIA BUNTA,  SHALL KEEP 10 MIN SEPERATION REGARDLESS OF ALT. 2. ACFT(LANDING AT VVDN) OVERFLYING SANYA FIR(ZJSA) VIA IKELA  ALONG ATS RTE A1, SHALL USE FL320 OR BELOW, AND KEEP 5 MIN  SEPERATION REGARDLESS OF ALT.",due to flight time  <num>  acft take off fm vvdn  overflying sanya fir zjsa  via bunta  shall keep <num> min seperation regardless of alt  <num>  acft ldg at vvdn  overflying sanya fir zjsa  via ikela along ats rte a<num>  shall use fl<num> or blw  and keep <num> min seperation regardless of alt ,True
4612028,-1,XXXX                ,3,2018-06-15 06:12:00.000,2018-06-15 10:00:00.000,0,0,2,1,TXT ,127,2018-06-15 07:45:00.000,,2018-06-15 06:21:00.000,1,EUC  ,1,1,0,N,1,0,KMCO,KZ ,A1595,18,   ,QMXLC,IV,BO ,A ,0.0,999.0,,0,-1,0,,,28.43333333333333,-81.31666666666666,5.0,0,,,4612028,A1595/18 NOTAMN Q)KZMA/QMXLC/IV/BO/A/000/999/2826N08119W005 A)KMCO B)1806150612 C)1806151000 E)TWY A2 CLSD,11,0x00003F3F,BO,MA,1.0,1.0,True,10,False,MX,A,KZMA,KMCO,KZ,QMXLC,False,0.15833333333333333,A1595/18,LC,False,NOTAMN,,TWY A2 CLSD,twy a<num> clsd,True
4628101,-1,XXXX                ,3,2018-07-01 09:00:00.000,2018-07-01 21:00:00.000,0,0,2,1,TXT ,127,2018-06-20 08:35:00.000,,2018-06-20 08:02:00.000,1,EUC  ,1,1,0,N,1,1,EVRA,EV ,A0672,18,   ,QRTCA,IV,BO ,AW,0.0,10.0,,0,-1,0,,,56.96666666666667,24.11666666666667,1.0,0,,,4628101,A0672/18 NOTAMN Q)EVRR/QRTCA/IV/BO/AW/000/010/5658N02407E001 A)EVRA B)1807010900 C)1807012100 E)TEMPORARY RESTRICTED AREA ''SKONTO'' ESTABLISHED WI  LATERAL LIMITS: 565752N0240655E - 565735N0240635E - 565725N0240743E - 565752N0240655E VERTICAL LIMITS:1000FT AMSL/GND F)GND G)1000FT AMSL,11,0x00003F3F,BO,RR,1.0,1.0,True,171,False,RT,AW,EVRR,EVRA,EV,QRTCA,False,0.5,A0672/18,CA,False,NOTAMN,,TEMPORARY RESTRICTED AREA ''SKONTO'' ESTABLISHED WI  LATERAL LIMITS: 565752N0240655E - 565735N0240635E - 565725N0240743E - 565752N0240655E VERTICAL LIMITS:1000FT AMSL/GND,tempo restricted area   skonto   established wi lateral limits  <coord>   <coord>   <coord>   <coord> vertical limits <num>ft amsl gnd,False
4653437,2782,XXXX                ,3,2018-06-27 11:02:00.000,2038-01-01 00:00:00.000,0,0,2,0,TXT ,127,2018-07-13 13:40:00.000,,2018-06-27 14:11:00.000,1,EUC  ,1,1,0,R,1,0,OIII,OI ,A2468,18,   ,QMXLC,IV,M  ,A ,0.0,999.0,,0,-1,0,,,35.416666666666664,51.15,5.0,0,,2018-07-14 13:30:00.000,4653437,A2468/18 NOTAMR A2250/18 Q)OIIX/QMXLC/IV/M/A/000/999/3525N05109E005 A)OIIE B)1806271102 C)1807141330EST E)REF NOTAM A2465/18 TWY C CLSD DUE TO WIP.,11,0x00003F3F,M,IX,1.0,0.0,True,40,False,MX,A,OIIX,OIIE,OI,QMXLC,True,17.102777777777778,A2468/18,LC,False,NOTAMR,A2250/18,REF NOTAM A2465/18 TWY C CLSD DUE TO WIP.,ref notam a<num> <num> twy c clsd due to wip ,True
4569369,-1,XXXX                ,5,2018-06-10 21:00:00.000,2018-06-16 15:00:00.000,0,0,2,1,TXT ,127,2018-06-02 18:57:00.000,,2018-06-02 15:48:00.000,1,EUC  ,1,1,0,N,1,0,RJAA,RJ ,J4429,18,   ,QRACA,IV,NBO,W ,0.0,600.0,,0,-1,0,,,27.58333333333333,126.13333333333334,85.0,0,,,4569369,"J4429/18 NOTAMN Q)RJJJ/QRACA/IV/NBO/W/000/600/2735N12608E085 A)RJJJ B)1806102100 C)1806161500 D)2100-1500 E)MULTIPLE U.S.MIL ACT WILL BE CONDUCTED WI FUKUOKA FIR AS FLW, BOUNDED BY THE POINTS 265833N1245721E 282843N1270315E 274812N1271916E 271755N1271315E 270503N1265939E 264143N1251240E TO POINT OF ORIGIN ATC WILL NOT CLEAR NON-PARTICIPATING IFR FLT THRU THIS AREA. RMK/MISSION NAME:MOOSE-NORTH F)SFC G)FL600",11,0x00003F3F,NBO,JJ,1.0,1.0,True,289,True,RA,W,RJJJ,RJJJ,RJ,QRACA,False,5.75,J4429/18,CA,False,NOTAMN,,"MULTIPLE U.S.MIL ACT WILL BE CONDUCTED WI FUKUOKA FIR AS FLW, BOUNDED BY THE POINTS 265833N1245721E 282843N1270315E 274812N1271916E 271755N1271315E 270503N1265939E 264143N1251240E TO POINT OF ORIGIN ATC WILL NOT CLEAR NON-PARTICIPATING IFR FLT THRU THIS AREA. RMK/MISSION NAME:MOOSE-NORTH",multiple u s mil act will be conducted wi fukuoka fir as flw  bounded by the points <coord> <coord> <coord> <coord> <coord> <coord> to point of origin atc will not clr non participating ifr flt thru this area  rmk mission name moose north,True
4606439,2782,XXXX                ,3,2018-06-13 17:30:00.000,2018-06-13 23:59:00.000,0,0,2,0,TXT ,127,2018-06-13 23:47:00.000,,2018-06-13 17:08:00.000,1,EUC  ,1,1,0,N,1,0,KGJT,KZ ,A0460,18,   ,QCTAS,I,BO ,A ,0.0,999.0,,0,-1,1,,,39.11666666666667,-108.53333333333332,5.0,0,,,4606439,A0460/18 NOTAMN Q)KZDV/QCTAS/I/BO/A/000/999/3907N10832W005 A)KGJT B)1806131730 C)1806132359 E)TAR/SSR U/S,11,0x00003F3F,BO,DV,1.0,1.0,True,10,False,CT,A,KZDV,KGJT,KZ,QCTAS,False,0.2701388888888889,A0460/18,AS,False,NOTAMN,,TAR/SSR U/S,tar ssr u s,True
4564036,-1,XXXX                ,5,2018-06-06 04:00:00.000,2018-06-06 05:30:00.000,0,0,2,1,TXT ,127,2018-06-01 03:22:00.000,,2018-06-01 01:47:00.000,1,EUC  ,1,1,0,N,1,1,VTBD,VT ,J2489,18,   ,QWMLW,IV,BO ,W ,0.0,150.0,,0,-1,0,,,15.666666666666664,102.78333333333332,5.0,0,,,4564036,J2489/18 NOTAMN Q)VTBB/QWMLW/IV/BO/W/000/150/1540N10247E005 A)VTBB B)1806060400 C)1806060530 E)3 ROCKET (BANGFAI) FRNG WILL TAKE PLACE RADIUS 5NM CENTRE     153953.3N1024713.1E (NONG SONG HONG DISTRICT KHON KAEN PROVINCE)    ORGANIZER PHONE : +666 1620 2485                    : +668 8552 2427 F)GND G)FL150,11,0x00003F3F,BO,BB,1.0,1.0,True,199,False,WM,W,VTBB,VTBB,VT,QWMLW,False,0.0625,J2489/18,LW,False,NOTAMN,,3 ROCKET (BANGFAI) FRNG WILL TAKE PLACE RADIUS 5NM CENTRE     153953.3N1024713.1E (NONG SONG HONG DISTRICT KHON KAEN PROVINCE)    ORGANIZER PHONE : +666 1620 2485                    : +668 8552 2427,<num> rocket  bangfai  frng will take place radius <num>nm centre <coord>  nong song hong district khon kaen province  organizer phone    <num> <num> <num>    <num> <num> <num>,False
4622717,2782,XXXX                ,3,2018-06-19 03:00:00.000,2018-06-19 10:00:00.000,0,0,2,0,TXT ,127,2018-06-19 07:51:00.000,,2018-06-19 02:14:00.000,1,EUC  ,1,1,0,N,1,0,KIAD,KZ ,A1990,18,   ,QMXLC,IV,BO ,A ,0.0,999.0,,0,-1,0,,,38.95,-77.46666666666667,5.0,0,,,4622717,A1990/18 NOTAMN Q)KZDC/QMXLC/IV/BO/A/000/999/3857N07728W005 A)KIAD B)1806190300 C)1806191000 E)TWY Z BTN TWY E AND TWY Y9 CLSD,11,0x00003F3F,BO,DC,1.0,1.0,True,30,False,MX,A,KZDC,KIAD,KZ,QMXLC,False,0.2916666666666667,A1990/18,LC,False,NOTAMN,,TWY Z BTN TWY E AND TWY Y9 CLSD,twy z btn twy e and twy y<num> clsd,True
4613355,-1,XXXX                ,5,2018-06-16 12:00:00.000,2018-06-16 20:30:00.000,0,0,2,1,TXT ,127,2018-06-16 19:48:00.000,,2018-06-15 12:16:00.000,1,EUC  ,1,1,0,N,1,0,KZJX,KZ ,A1039,18,   ,QRDCA,IV,BO ,W ,0.0,600.0,,0,-1,0,,,28.28333333333333,-85.5,31.0,0,,,4613355,A1039/18 NOTAMN Q)KZJX/QRDCA/IV/BO/W/000/600/2817N08530W031 A)KZJX B)1806161200 C)1806162030 E)W151F ACT F)SFC G)FL600,11,0x00003F3F,BO,JX,1.0,1.0,True,10,False,RD,W,KZJX,KZJX,KZ,QRDCA,False,0.3541666666666667,A1039/18,CA,False,NOTAMN,,W151F ACT,w<num>f act,True
